batting_team,bowling_team,city,runs_left,balls_left,wickets_remaining,total_run_x,crr,rrr,results
Delhi Capitals,Delhi Capitals,Delhi,161,118,1,166,15.0,8.19,0
Delhi Capitals,Delhi Capitals,Delhi,157,117,0,166,18.0,8.05,0
Mumbai Indians,Royal Challengers Bangalore,Bangalore,157,125,9,157,-0.0,7.54,0
Mumbai Indians,Royal Challengers Bangalore,Bangalore,157,124,8,157,-0.0,7.6,0
Mumbai Indians,Royal Challengers Bangalore,Bangalore,154,119,3,157,18.0,7.76,0
Mumbai Indians,Royal Challengers Bangalore,Bangalore,154,118,2,157,9.0,7.83,0
Mumbai Indians,Royal Challengers Bangalore,Bangalore,154,117,1,157,6.0,7.9,0
Mumbai Indians,Royal Challengers Bangalore,Bangalore,154,116,0,157,4.5,7.97,0
Kolkata Knight Riders,Delhi Capitals,Kolkata,129,125,9,129,-0.0,6.19,1
Kolkata Knight Riders,Delhi Capitals,Kolkata,129,124,8,129,-0.0,6.24,1
Kolkata Knight Riders,Delhi Capitals,Kolkata,129,123,7,129,-0.0,6.29,1
Kolkata Knight Riders,Delhi Capitals,Kolkata,129,122,6,129,-0.0,6.34,1
Kolkata Knight Riders,Delhi Capitals,Kolkata,129,121,5,129,-0.0,6.4,1
Kolkata Knight Riders,Delhi Capitals,Kolkata,128,119,3,129,6.0,6.45,1
Kolkata Knight Riders,Delhi Capitals,Kolkata,128,118,2,129,3.0,6.51,1
Kolkata Knight Riders,Delhi Capitals,Kolkata,124,117,1,129,10.0,6.36,1
Kolkata Knight Riders,Delhi Capitals,Kolkata,124,116,0,129,7.5,6.41,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,191,125,9,191,-0.0,9.17,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,188,119,3,191,18.0,9.48,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,187,118,2,191,12.0,9.51,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,187,117,1,191,8.0,9.59,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,183,116,0,191,12.0,9.47,1
Delhi Capitals,Delhi Capitals,Chennai,223,125,9,223,-0.0,10.7,0
Delhi Capitals,Delhi Capitals,Chennai,216,119,3,223,42.0,10.89,0
Delhi Capitals,Delhi Capitals,Chennai,212,118,2,223,33.0,10.78,0
Delhi Capitals,Delhi Capitals,Chennai,208,117,1,223,30.0,10.67,0
Delhi Capitals,Delhi Capitals,Chennai,208,116,0,223,22.5,10.76,0
Mumbai Indians,Chennai Super Kings,Bangalore,188,125,9,188,-0.0,9.02,0
Mumbai Indians,Chennai Super Kings,Bangalore,181,119,3,188,42.0,9.13,0
Mumbai Indians,Chennai Super Kings,Bangalore,177,118,2,188,33.0,9.0,0
Mumbai Indians,Chennai Super Kings,Bangalore,175,117,1,188,26.0,8.97,0
Mumbai Indians,Chennai Super Kings,Bangalore,175,116,0,188,19.5,9.05,0
Delhi Capitals,Delhi Capitals,Pune,152,119,3,163,66.0,7.66,0
Delhi Capitals,Delhi Capitals,Pune,150,119,2,163,78.0,7.56,0
Delhi Capitals,Delhi Capitals,Pune,149,118,1,163,42.0,7.58,0
Delhi Capitals,Delhi Capitals,Pune,145,117,0,163,36.0,7.44,0
Mumbai Indians,Rajasthan Royals,Jaipur,163,125,9,163,-0.0,7.82,1
Mumbai Indians,Rajasthan Royals,Jaipur,163,124,8,163,-0.0,7.89,1
Mumbai Indians,Rajasthan Royals,Jaipur,155,119,3,163,48.0,7.82,1
Mumbai Indians,Rajasthan Royals,Jaipur,155,118,2,163,24.0,7.88,1
Mumbai Indians,Rajasthan Royals,Jaipur,155,117,1,163,16.0,7.95,1
Mumbai Indians,Rajasthan Royals,Jaipur,155,116,0,163,12.0,8.02,1
Royal Challengers Bangalore,Sunrisers Hyderabad,Hyderabad,126,119,3,133,42.0,6.35,0
Royal Challengers Bangalore,Sunrisers Hyderabad,Hyderabad,126,118,2,133,21.0,6.41,0
Royal Challengers Bangalore,Sunrisers Hyderabad,Hyderabad,122,117,1,133,22.0,6.26,0
Royal Challengers Bangalore,Sunrisers Hyderabad,Hyderabad,116,116,0,133,25.5,6.0,0
Delhi Capitals,Punjab Kings,Dharamsala,142,125,9,142,-0.0,6.82,0
Delhi Capitals,Punjab Kings,Dharamsala,132,119,3,142,60.0,6.66,0
Delhi Capitals,Punjab Kings,Dharamsala,128,118,2,142,42.0,6.51,0
Delhi Capitals,Punjab Kings,Dharamsala,128,117,1,142,28.0,6.56,0
Delhi Capitals,Punjab Kings,Dharamsala,128,116,0,142,21.0,6.62,0
Sunrisers Hyderabad,Sunrisers Hyderabad,Hyderabad,127,125,9,127,-0.0,6.1,0
Sunrisers Hyderabad,Sunrisers Hyderabad,Hyderabad,115,119,3,127,72.0,5.8,0
Sunrisers Hyderabad,Sunrisers Hyderabad,Hyderabad,115,118,2,127,36.0,5.85,0
Sunrisers Hyderabad,Sunrisers Hyderabad,Hyderabad,115,117,1,127,24.0,5.9,0
Sunrisers Hyderabad,Sunrisers Hyderabad,Hyderabad,114,116,0,127,19.5,5.9,0
Punjab Kings,Punjab Kings,Dharamsala,111,119,3,121,60.0,5.6,0
Punjab Kings,Punjab Kings,Dharamsala,110,118,2,121,33.0,5.59,0
Punjab Kings,Punjab Kings,Dharamsala,110,117,1,121,22.0,5.64,0
Punjab Kings,Punjab Kings,Dharamsala,106,116,0,121,22.5,5.48,0
Delhi Capitals,Delhi Capitals,Delhi,205,119,3,216,66.0,10.34,0
Delhi Capitals,Delhi Capitals,Delhi,205,119,2,216,66.0,10.34,0
Delhi Capitals,Delhi Capitals,Delhi,205,118,1,216,33.0,10.42,0
Delhi Capitals,Delhi Capitals,Delhi,199,117,0,216,34.0,10.21,0
Mumbai Indians,Kolkata Knight Riders,Mumbai,141,125,9,141,-0.0,6.77,0
Mumbai Indians,Kolkata Knight Riders,Mumbai,136,119,3,141,30.0,6.86,0
Mumbai Indians,Kolkata Knight Riders,Mumbai,136,118,2,141,15.0,6.92,0
Mumbai Indians,Kolkata Knight Riders,Mumbai,136,117,1,141,10.0,6.97,0
Mumbai Indians,Kolkata Knight Riders,Mumbai,135,116,0,141,9.0,6.98,0
Delhi Capitals,Delhi Capitals,Delhi,137,125,9,137,-0.0,6.58,0
Delhi Capitals,Delhi Capitals,Delhi,126,119,3,137,66.0,6.35,0
Delhi Capitals,Delhi Capitals,Delhi,122,118,2,137,45.0,6.2,0
Delhi Capitals,Delhi Capitals,Delhi,121,117,1,137,32.0,6.21,0
Delhi Capitals,Delhi Capitals,Delhi,117,116,0,137,30.0,6.05,0
Chennai Super Kings,Kolkata Knight Riders,Kolkata,159,125,9,159,-0.0,7.63,1
Chennai Super Kings,Kolkata Knight Riders,Kolkata,159,124,8,159,-0.0,7.69,1
Chennai Super Kings,Kolkata Knight Riders,Kolkata,154,119,3,159,30.0,7.76,1
Chennai Super Kings,Kolkata Knight Riders,Kolkata,150,118,2,159,27.0,7.63,1
Chennai Super Kings,Kolkata Knight Riders,Kolkata,150,117,1,159,18.0,7.69,1
Chennai Super Kings,Kolkata Knight Riders,Kolkata,149,116,0,159,15.0,7.71,1
Mumbai Indians,Royal Challengers Bangalore,Bangalore,172,125,9,172,-0.0,8.26,1
Mumbai Indians,Royal Challengers Bangalore,Bangalore,170,119,3,172,12.0,8.57,1
Mumbai Indians,Royal Challengers Bangalore,Bangalore,170,119,2,172,12.0,8.57,1
Mumbai Indians,Royal Challengers Bangalore,Bangalore,168,118,1,172,12.0,8.54,1
Mumbai Indians,Royal Challengers Bangalore,Bangalore,168,117,0,172,8.0,8.62,1
Punjab Kings,Punjab Kings,Chandigarh,191,125,9,191,-0.0,9.17,0
Punjab Kings,Punjab Kings,Chandigarh,191,124,8,191,-0.0,9.24,0
Punjab Kings,Punjab Kings,Chandigarh,187,119,3,191,24.0,9.43,0
Punjab Kings,Punjab Kings,Chandigarh,186,118,2,191,15.0,9.46,0
Punjab Kings,Punjab Kings,Chandigarh,185,117,1,191,12.0,9.49,0
Punjab Kings,Punjab Kings,Chandigarh,185,116,0,191,9.0,9.57,0
Chennai Super Kings,Delhi Capitals,Chennai,115,125,9,115,-0.0,5.52,1
Chennai Super Kings,Delhi Capitals,Chennai,115,124,8,115,-0.0,5.56,1
Chennai Super Kings,Delhi Capitals,Chennai,113,119,3,115,12.0,5.7,1
Chennai Super Kings,Delhi Capitals,Chennai,109,118,2,115,18.0,5.54,1
Chennai Super Kings,Delhi Capitals,Chennai,108,117,1,115,14.0,5.54,1
Chennai Super Kings,Delhi Capitals,Chennai,108,116,0,115,10.5,5.59,1
Kolkata Knight Riders,Mumbai Indians,Kolkata,180,119,3,183,18.0,9.08,0
Kolkata Knight Riders,Mumbai Indians,Kolkata,180,118,2,183,9.0,9.15,0
Kolkata Knight Riders,Mumbai Indians,Kolkata,180,117,1,183,6.0,9.23,0
Kolkata Knight Riders,Mumbai Indians,Kolkata,179,116,0,183,6.0,9.26,0
Chennai Super Kings,Rajasthan Royals,Jaipur,126,119,3,127,6.0,6.35,1
Chennai Super Kings,Rajasthan Royals,Jaipur,122,118,2,127,15.0,6.2,1
Chennai Super Kings,Rajasthan Royals,Jaipur,121,117,1,127,12.0,6.21,1
Chennai Super Kings,Rajasthan Royals,Jaipur,121,116,0,127,9.0,6.26,1
Delhi Capitals,Sunrisers Hyderabad,Hyderabad,172,119,3,188,96.0,8.67,0
Delhi Capitals,Sunrisers Hyderabad,Hyderabad,171,118,2,188,51.0,8.69,0
Delhi Capitals,Sunrisers Hyderabad,Hyderabad,166,117,1,188,44.0,8.51,0
Delhi Capitals,Sunrisers Hyderabad,Hyderabad,166,116,0,188,33.0,8.59,0
Royal Challengers Bangalore,Mumbai Indians,Mumbai,142,125,9,142,-0.0,6.82,1
Royal Challengers Bangalore,Mumbai Indians,Mumbai,142,124,8,142,-0.0,6.87,1
Royal Challengers Bangalore,Mumbai Indians,Mumbai,142,123,7,142,-0.0,6.93,1
Royal Challengers Bangalore,Mumbai Indians,Mumbai,142,122,6,142,-0.0,6.98,1
Royal Challengers Bangalore,Mumbai Indians,Mumbai,138,119,3,142,24.0,6.96,1
Royal Challengers Bangalore,Mumbai Indians,Mumbai,137,118,2,142,15.0,6.97,1
Royal Challengers Bangalore,Mumbai Indians,Mumbai,136,117,1,142,12.0,6.97,1
Royal Challengers Bangalore,Mumbai Indians,Mumbai,136,116,0,142,9.0,7.03,1
Sunrisers Hyderabad,Sunrisers Hyderabad,Hyderabad,171,125,9,171,-0.0,8.21,0
Sunrisers Hyderabad,Sunrisers Hyderabad,Hyderabad,162,119,3,171,54.0,8.17,0
Sunrisers Hyderabad,Sunrisers Hyderabad,Hyderabad,162,118,2,171,27.0,8.24,0
Sunrisers Hyderabad,Sunrisers Hyderabad,Hyderabad,162,117,1,171,18.0,8.31,0
Sunrisers Hyderabad,Sunrisers Hyderabad,Hyderabad,161,116,0,171,15.0,8.33,0
Kolkata Knight Riders,Delhi Capitals,Delhi,144,119,3,154,60.0,7.26,1
Kolkata Knight Riders,Delhi Capitals,Delhi,143,118,2,154,33.0,7.27,1
Kolkata Knight Riders,Delhi Capitals,Delhi,142,117,1,154,24.0,7.28,1
Kolkata Knight Riders,Delhi Capitals,Delhi,142,116,0,154,18.0,7.34,1
Royal Challengers Bangalore,Sunrisers Hyderabad,Bangalore,182,125,9,182,-0.0,8.74,1
Royal Challengers Bangalore,Sunrisers Hyderabad,Bangalore,171,119,3,182,66.0,8.62,1
Royal Challengers Bangalore,Sunrisers Hyderabad,Bangalore,169,118,2,182,39.0,8.59,1
Royal Challengers Bangalore,Sunrisers Hyderabad,Bangalore,169,117,1,182,26.0,8.67,1
Royal Challengers Bangalore,Sunrisers Hyderabad,Bangalore,165,116,0,182,25.5,8.53,1
Mumbai Indians,Chennai Super Kings,Mumbai,174,125,9,174,-0.0,8.35,1
Mumbai Indians,Chennai Super Kings,Mumbai,174,124,8,174,-0.0,8.42,1
Mumbai Indians,Chennai Super Kings,Mumbai,174,123,7,174,-0.0,8.49,1
Mumbai Indians,Chennai Super Kings,Mumbai,174,122,6,174,-0.0,8.56,1
Mumbai Indians,Chennai Super Kings,Mumbai,174,121,5,174,-0.0,8.63,1
Mumbai Indians,Chennai Super Kings,Mumbai,174,119,3,174,0.0,8.77,1
Mumbai Indians,Chennai Super Kings,Mumbai,172,118,2,174,6.0,8.75,1
Mumbai Indians,Chennai Super Kings,Mumbai,172,117,1,174,4.0,8.82,1
Mumbai Indians,Chennai Super Kings,Mumbai,168,116,0,174,9.0,8.69,1
Punjab Kings,Punjab Kings,Chandigarh,178,125,9,178,-0.0,8.54,0
Punjab Kings,Punjab Kings,Chandigarh,170,119,3,178,48.0,8.57,0
Punjab Kings,Punjab Kings,Chandigarh,170,118,2,178,24.0,8.64,0
Punjab Kings,Punjab Kings,Chandigarh,170,117,1,178,16.0,8.72,0
Punjab Kings,Punjab Kings,Chandigarh,170,116,0,178,12.0,8.79,0
Sunrisers Hyderabad,Chennai Super Kings,Chennai,161,125,9,161,-0.0,7.73,0
Sunrisers Hyderabad,Chennai Super Kings,Chennai,153,119,3,161,48.0,7.71,0
Sunrisers Hyderabad,Chennai Super Kings,Chennai,152,118,2,161,27.0,7.73,0
Sunrisers Hyderabad,Chennai Super Kings,Chennai,152,117,1,161,18.0,7.79,0
