s.no,batting_team,bowling_team,city,runs_left,balls_left,wickets_remaining,total_run_x,crr,rrr,results
6939,Sunrisers Hyderabad,Mumbai Indians,Hyderabad,33,20,3,193,9.6,9.9,0
6940,Sunrisers Hyderabad,Mumbai Indians,Hyderabad,28,19,3,193,9.8,8.84,0
6941,Sunrisers Hyderabad,Mumbai Indians,Hyderabad,28,18,2,193,9.71,9.33,0
6942,Sunrisers Hyderabad,Mumbai Indians,Hyderabad,24,17,2,193,9.84,8.47,0
6943,Sunrisers Hyderabad,Mumbai Indians,Hyderabad,23,17,2,193,9.9,8.12,0
6944,Sunrisers Hyderabad,Mumbai Indians,Hyderabad,22,16,2,193,9.87,8.25,0
6945,Sunrisers Hyderabad,Mumbai Indians,Hyderabad,22,15,2,193,9.77,8.8,0
6946,Sunrisers Hyderabad,Mumbai Indians,Hyderabad,21,14,2,193,9.74,9,0
6947,Sunrisers Hyderabad,Mumbai Indians,Hyderabad,20,13,2,193,9.7,9.23,0
6948,Sunrisers Hyderabad,Mumbai Indians,Hyderabad,20,12,2,193,9.61,10,0
6949,Sunrisers Hyderabad,Mumbai Indians,Hyderabad,20,11,2,193,9.52,10.91,0
6950,Sunrisers Hyderabad,Mumbai Indians,Hyderabad,19,10,1,193,9.49,11.4,0
6951,Sunrisers Hyderabad,Mumbai Indians,Hyderabad,18,9,1,193,9.46,12,0
6952,Sunrisers Hyderabad,Mumbai Indians,Hyderabad,16,8,1,193,9.48,12,0
6953,Sunrisers Hyderabad,Mumbai Indians,Hyderabad,15,7,1,193,9.45,12.86,0
6954,Sunrisers Hyderabad,Mumbai Indians,Hyderabad,15,6,0,193,9.37,15,0
6955,Rajasthan Royals,Lucknow Super Giants,Jaipur,155,125,10,155,0,7.44,0
6956,Rajasthan Royals,Lucknow Super Giants,Jaipur,153,119,10,155,12,7.71,0
6957,Rajasthan Royals,Lucknow Super Giants,Jaipur,148,118,10,155,21,7.53,0
6958,Rajasthan Royals,Lucknow Super Giants,Jaipur,148,117,10,155,14,7.59,0
6959,Rajasthan Royals,Lucknow Super Giants,Jaipur,148,116,10,155,10.5,7.66,0
6960,Rajasthan Royals,Lucknow Super Giants,Jaipur,147,115,10,155,9.6,7.67,0
6961,Rajasthan Royals,Lucknow Super Giants,Jaipur,143,114,10,155,12,7.53,0
6962,Rajasthan Royals,Lucknow Super Giants,Jaipur,137,113,10,155,15.43,7.27,0
6963,Rajasthan Royals,Lucknow Super Giants,Jaipur,136,113,10,155,16.29,7.22,0
6964,Rajasthan Royals,Lucknow Super Giants,Jaipur,135,112,10,155,15,7.23,0
6965,Rajasthan Royals,Lucknow Super Giants,Jaipur,135,111,10,155,13.33,7.3,0
6966,Rajasthan Royals,Lucknow Super Giants,Jaipur,135,110,10,155,12,7.36,0
6967,Rajasthan Royals,Lucknow Super Giants,Jaipur,135,109,10,155,10.91,7.43,0
6968,Rajasthan Royals,Lucknow Super Giants,Jaipur,134,108,10,155,10.5,7.44,0
6969,Rajasthan Royals,Lucknow Super Giants,Jaipur,134,107,10,155,9.69,7.51,0
6970,Rajasthan Royals,Lucknow Super Giants,Jaipur,134,106,10,155,9,7.58,0
6971,Rajasthan Royals,Lucknow Super Giants,Jaipur,134,105,10,155,8.4,7.66,0
6972,Rajasthan Royals,Lucknow Super Giants,Jaipur,133,104,10,155,8.25,7.67,0
6973,Rajasthan Royals,Lucknow Super Giants,Jaipur,133,103,10,155,7.76,7.75,0
6974,Rajasthan Royals,Lucknow Super Giants,Jaipur,132,102,10,155,7.67,7.76,0
6975,Rajasthan Royals,Lucknow Super Giants,Jaipur,128,101,10,155,8.53,7.6,0
6976,Rajasthan Royals,Lucknow Super Giants,Jaipur,128,100,10,155,8.1,7.68,0
6977,Rajasthan Royals,Lucknow Super Giants,Jaipur,127,99,10,155,8,7.7,0
6978,Rajasthan Royals,Lucknow Super Giants,Jaipur,121,98,10,155,9.27,7.41,0
6979,Rajasthan Royals,Lucknow Super Giants,Jaipur,121,97,10,155,8.87,7.48,0
6980,Rajasthan Royals,Lucknow Super Giants,Jaipur,121,96,10,155,8.5,7.56,0
6981,Rajasthan Royals,Lucknow Super Giants,Jaipur,117,95,10,155,9.12,7.39,0
6982,Rajasthan Royals,Lucknow Super Giants,Jaipur,113,94,10,155,9.69,7.21,0
6983,Rajasthan Royals,Lucknow Super Giants,Jaipur,113,93,10,155,9.33,7.29,0
6984,Rajasthan Royals,Lucknow Super Giants,Jaipur,112,92,10,155,9.21,7.3,0
6985,Rajasthan Royals,Lucknow Super Giants,Jaipur,112,91,10,155,8.9,7.38,0
6986,Rajasthan Royals,Lucknow Super Giants,Jaipur,108,90,10,155,9.4,7.2,0
6987,Rajasthan Royals,Lucknow Super Giants,Jaipur,108,89,10,155,9.1,7.28,0
6988,Rajasthan Royals,Lucknow Super Giants,Jaipur,108,88,10,155,8.81,7.36,0
6989,Rajasthan Royals,Lucknow Super Giants,Jaipur,107,87,10,155,8.73,7.38,0
6990,Rajasthan Royals,Lucknow Super Giants,Jaipur,107,86,10,155,8.47,7.47,0
6991,Rajasthan Royals,Lucknow Super Giants,Jaipur,106,85,10,155,8.4,7.48,0
6992,Rajasthan Royals,Lucknow Super Giants,Jaipur,105,84,10,155,8.33,7.5,0
6993,Rajasthan Royals,Lucknow Super Giants,Jaipur,104,83,10,155,8.27,7.52,0
6994,Rajasthan Royals,Lucknow Super Giants,Jaipur,99,82,10,155,8.84,7.24,0
6995,Rajasthan Royals,Lucknow Super Giants,Jaipur,98,81,10,155,8.77,7.26,0
6996,Rajasthan Royals,Lucknow Super Giants,Jaipur,98,80,10,155,8.55,7.35,0
6997,Rajasthan Royals,Lucknow Super Giants,Jaipur,97,79,10,155,8.49,7.37,0
6998,Rajasthan Royals,Lucknow Super Giants,Jaipur,96,78,10,155,8.43,7.38,0
6999,Rajasthan Royals,Lucknow Super Giants,Jaipur,95,77,10,155,8.37,7.4,0
7000,Rajasthan Royals,Lucknow Super Giants,Jaipur,94,77,10,155,8.51,7.32,0
7001,Rajasthan Royals,Lucknow Super Giants,Jaipur,94,76,10,155,8.32,7.42,0
7002,Rajasthan Royals,Lucknow Super Giants,Jaipur,90,75,10,155,8.67,7.2,0
7003,Rajasthan Royals,Lucknow Super Giants,Jaipur,89,74,10,155,8.61,7.22,0
7004,Rajasthan Royals,Lucknow Super Giants,Jaipur,88,73,10,155,8.55,7.23,0
7005,Rajasthan Royals,Lucknow Super Giants,Jaipur,87,72,10,155,8.5,7.25,0
7006,Rajasthan Royals,Lucknow Super Giants,Jaipur,87,71,10,155,8.33,7.35,0
7007,Rajasthan Royals,Lucknow Super Giants,Jaipur,86,70,10,155,8.28,7.37,0
7008,Rajasthan Royals,Lucknow Super Giants,Jaipur,85,69,10,155,8.24,7.39,0
7009,Rajasthan Royals,Lucknow Super Giants,Jaipur,84,68,10,155,8.19,7.41,0
7010,Rajasthan Royals,Lucknow Super Giants,Jaipur,83,67,10,155,8.15,7.43,0
7011,Rajasthan Royals,Lucknow Super Giants,Jaipur,82,66,10,155,8.11,7.45,0
7012,Rajasthan Royals,Lucknow Super Giants,Jaipur,78,65,10,155,8.4,7.2,0
7013,Rajasthan Royals,Lucknow Super Giants,Jaipur,77,64,10,155,8.36,7.22,0
7014,Rajasthan Royals,Lucknow Super Giants,Jaipur,76,63,10,155,8.32,7.24,0
7015,Rajasthan Royals,Lucknow Super Giants,Jaipur,75,62,10,155,8.28,7.26,0
7016,Rajasthan Royals,Lucknow Super Giants,Jaipur,75,61,10,155,8.14,7.38,0
7017,Rajasthan Royals,Lucknow Super Giants,Jaipur,74,60,10,155,8.1,7.4,0
7018,Rajasthan Royals,Lucknow Super Giants,Jaipur,68,59,10,155,8.56,6.92,0
7019,Rajasthan Royals,Lucknow Super Giants,Jaipur,68,58,10,155,8.42,7.03,0
7020,Rajasthan Royals,Lucknow Super Giants,Jaipur,68,57,9,155,8.29,7.16,0
7021,Rajasthan Royals,Lucknow Super Giants,Jaipur,68,56,9,155,8.16,7.29,0
7022,Rajasthan Royals,Lucknow Super Giants,Jaipur,68,55,9,155,8.03,7.42,0
7023,Rajasthan Royals,Lucknow Super Giants,Jaipur,66,54,9,155,8.09,7.33,0
7024,Rajasthan Royals,Lucknow Super Giants,Jaipur,65,53,9,155,8.06,7.36,0
7025,Rajasthan Royals,Lucknow Super Giants,Jaipur,64,52,9,155,8.03,7.38,0
7026,Rajasthan Royals,Lucknow Super Giants,Jaipur,62,51,9,155,8.09,7.29,0
7027,Rajasthan Royals,Lucknow Super Giants,Jaipur,62,50,8,155,7.97,7.44,0
7028,Rajasthan Royals,Lucknow Super Giants,Jaipur,61,49,8,155,7.94,7.47,0
7029,Rajasthan Royals,Lucknow Super Giants,Jaipur,60,48,8,155,7.92,7.5,0
7030,Rajasthan Royals,Lucknow Super Giants,Jaipur,59,47,8,155,7.89,7.53,0
7031,Rajasthan Royals,Lucknow Super Giants,Jaipur,58,46,8,155,7.86,7.57,0
7032,Rajasthan Royals,Lucknow Super Giants,Jaipur,58,45,7,155,7.76,7.73,0
7033,Rajasthan Royals,Lucknow Super Giants,Jaipur,58,44,7,155,7.66,7.91,0
7034,Rajasthan Royals,Lucknow Super Giants,Jaipur,57,43,7,155,7.64,7.95,0
7035,Rajasthan Royals,Lucknow Super Giants,Jaipur,56,42,7,155,7.62,8,0
7036,Rajasthan Royals,Lucknow Super Giants,Jaipur,56,41,7,155,7.52,8.2,0
7037,Rajasthan Royals,Lucknow Super Giants,Jaipur,55,40,7,155,7.5,8.25,0
7038,Rajasthan Royals,Lucknow Super Giants,Jaipur,54,39,7,155,7.48,8.31,0
7039,Rajasthan Royals,Lucknow Super Giants,Jaipur,53,38,7,155,7.46,8.37,0
7040,Rajasthan Royals,Lucknow Super Giants,Jaipur,52,37,7,155,7.45,8.43,0
7041,Rajasthan Royals,Lucknow Super Giants,Jaipur,51,36,7,155,7.43,8.5,0
7042,Rajasthan Royals,Lucknow Super Giants,Jaipur,51,35,7,155,7.34,8.74,0
7043,Rajasthan Royals,Lucknow Super Giants,Jaipur,51,35,6,155,7.34,8.74,0
7044,Rajasthan Royals,Lucknow Super Giants,Jaipur,51,34,6,155,7.26,9,0
7045,Rajasthan Royals,Lucknow Super Giants,Jaipur,50,33,6,155,7.24,9.09,0
7046,Rajasthan Royals,Lucknow Super Giants,Jaipur,49,32,6,155,7.23,9.19,0
7047,Rajasthan Royals,Lucknow Super Giants,Jaipur,49,31,6,155,7.15,9.48,0
7048,Rajasthan Royals,Lucknow Super Giants,Jaipur,48,30,6,155,7.13,9.6,0
7049,Rajasthan Royals,Lucknow Super Giants,Jaipur,48,29,6,155,7.05,9.93,0
7050,Rajasthan Royals,Lucknow Super Giants,Jaipur,47,28,6,155,7.04,10.07,0
7051,Rajasthan Royals,Lucknow Super Giants,Jaipur,43,27,6,155,7.23,9.56,0
7052,Rajasthan Royals,Lucknow Super Giants,Jaipur,43,26,6,155,7.15,9.92,0
7053,Rajasthan Royals,Lucknow Super Giants,Jaipur,42,25,6,155,7.14,10.08,0
7054,Rajasthan Royals,Lucknow Super Giants,Jaipur,42,24,6,155,7.06,10.5,0
7055,Rajasthan Royals,Lucknow Super Giants,Jaipur,42,23,6,155,6.99,10.96,0
7056,Rajasthan Royals,Lucknow Super Giants,Jaipur,38,22,6,155,7.16,10.36,0
7057,Rajasthan Royals,Lucknow Super Giants,Jaipur,34,21,6,155,7.33,9.71,0
7058,Rajasthan Royals,Lucknow Super Giants,Jaipur,34,20,6,155,7.26,10.2,0
7059,Rajasthan Royals,Lucknow Super Giants,Jaipur,30,19,6,155,7.43,9.47,0
7060,Rajasthan Royals,Lucknow Super Giants,Jaipur,29,18,6,155,7.41,9.67,0
7061,Rajasthan Royals,Lucknow Super Giants,Jaipur,28,17,6,155,7.4,9.88,0
7062,Rajasthan Royals,Lucknow Super Giants,Jaipur,27,16,6,155,7.38,10.12,0
7063,Rajasthan Royals,Lucknow Super Giants,Jaipur,26,15,6,155,7.37,10.4,0
7064,Rajasthan Royals,Lucknow Super Giants,Jaipur,20,14,6,155,7.64,8.57,0
7065,Rajasthan Royals,Lucknow Super Giants,Jaipur,19,13,6,155,7.63,8.77,0
7066,Rajasthan Royals,Lucknow Super Giants,Jaipur,19,12,6,155,7.56,9.5,0
7067,Rajasthan Royals,Lucknow Super Giants,Jaipur,15,11,6,155,7.71,8.18,0
7068,Rajasthan Royals,Lucknow Super Giants,Jaipur,14,10,6,155,7.69,8.4,0
7069,Rajasthan Royals,Lucknow Super Giants,Jaipur,14,9,5,155,7.62,9.33,0
7070,Rajasthan Royals,Lucknow Super Giants,Jaipur,14,8,4,155,7.55,10.5,0
7071,Rajasthan Royals,Lucknow Super Giants,Jaipur,12,7,4,155,7.59,10.29,0
7072,Rajasthan Royals,Lucknow Super Giants,Jaipur,11,6,4,155,7.58,11,0
7073,Punjab Kings,Royal Challengers Bangalore,Chandigarh,166,119,9,175,54,8.37,0
7074,Punjab Kings,Royal Challengers Bangalore,Chandigarh,166,118,9,175,27,8.44,0
7075,Punjab Kings,Royal Challengers Bangalore,Chandigarh,166,117,9,175,18,8.51,0
7076,Punjab Kings,Royal Challengers Bangalore,Chandigarh,160,116,9,175,22.5,8.28,0
7077,Punjab Kings,Royal Challengers Bangalore,Chandigarh,159,115,9,175,19.2,8.3,0
7078,Punjab Kings,Royal Challengers Bangalore,Chandigarh,155,114,9,175,20,8.16,0
7079,Punjab Kings,Royal Challengers Bangalore,Chandigarh,155,113,8,175,17.14,8.23,0
7080,Punjab Kings,Royal Challengers Bangalore,Chandigarh,154,112,8,175,15.75,8.25,0
7081,Punjab Kings,Royal Challengers Bangalore,Chandigarh,153,111,8,175,14.67,8.27,0
7082,Punjab Kings,Royal Challengers Bangalore,Chandigarh,152,110,8,175,13.8,8.29,0
7083,Punjab Kings,Royal Challengers Bangalore,Chandigarh,152,109,8,175,12.55,8.37,0
7084,Punjab Kings,Royal Challengers Bangalore,Chandigarh,148,108,8,175,13.5,8.22,0
7085,Punjab Kings,Royal Challengers Bangalore,Chandigarh,148,107,8,175,12.46,8.3,0
7086,Punjab Kings,Royal Challengers Bangalore,Chandigarh,148,106,7,175,11.57,8.38,0
7087,Punjab Kings,Royal Challengers Bangalore,Chandigarh,148,105,7,175,10.8,8.46,0
7088,Punjab Kings,Royal Challengers Bangalore,Chandigarh,144,104,7,175,11.62,8.31,0
7089,Punjab Kings,Royal Challengers Bangalore,Chandigarh,143,103,7,175,11.29,8.33,0
7090,Punjab Kings,Royal Challengers Bangalore,Chandigarh,143,102,7,175,10.67,8.41,0
7091,Punjab Kings,Royal Challengers Bangalore,Chandigarh,143,101,7,175,10.11,8.5,0
7092,Punjab Kings,Royal Challengers Bangalore,Chandigarh,143,100,7,175,9.6,8.58,0
7093,Punjab Kings,Royal Challengers Bangalore,Chandigarh,142,99,7,175,9.43,8.61,0
7094,Punjab Kings,Royal Challengers Bangalore,Chandigarh,141,98,7,175,9.27,8.63,0
7095,Punjab Kings,Royal Challengers Bangalore,Chandigarh,141,97,7,175,8.87,8.72,0
7096,Punjab Kings,Royal Challengers Bangalore,Chandigarh,135,96,7,175,10,8.44,0
7097,Punjab Kings,Royal Challengers Bangalore,Chandigarh,134,95,7,175,9.84,8.46,0
7098,Punjab Kings,Royal Challengers Bangalore,Chandigarh,133,94,7,175,9.69,8.49,0
7099,Punjab Kings,Royal Challengers Bangalore,Chandigarh,132,93,7,175,9.56,8.52,0
7100,Punjab Kings,Royal Challengers Bangalore,Chandigarh,132,92,6,175,9.21,8.61,0
7101,Punjab Kings,Royal Challengers Bangalore,Chandigarh,132,91,6,175,8.9,8.7,0
7102,Punjab Kings,Royal Challengers Bangalore,Chandigarh,132,90,6,175,8.6,8.8,0
7103,Punjab Kings,Royal Challengers Bangalore,Chandigarh,126,89,6,175,9.48,8.49,0
7104,Punjab Kings,Royal Challengers Bangalore,Chandigarh,125,89,6,175,9.68,8.43,0
7105,Punjab Kings,Royal Challengers Bangalore,Chandigarh,125,88,6,175,9.38,8.52,0
7106,Punjab Kings,Royal Challengers Bangalore,Chandigarh,124,87,6,175,9.27,8.55,0
7107,Punjab Kings,Royal Challengers Bangalore,Chandigarh,123,86,6,175,9.18,8.58,0
7108,Punjab Kings,Royal Challengers Bangalore,Chandigarh,122,85,6,175,9.09,8.61,0
7109,Punjab Kings,Royal Challengers Bangalore,Chandigarh,121,84,6,175,9,8.64,0
7110,Punjab Kings,Royal Challengers Bangalore,Chandigarh,120,83,6,175,8.92,8.67,0
7111,Punjab Kings,Royal Challengers Bangalore,Chandigarh,120,82,6,175,8.68,8.78,0
7112,Punjab Kings,Royal Challengers Bangalore,Chandigarh,119,81,6,175,8.62,8.81,0
7113,Punjab Kings,Royal Challengers Bangalore,Chandigarh,119,80,6,175,8.4,8.93,0
7114,Punjab Kings,Royal Challengers Bangalore,Chandigarh,119,79,6,175,8.2,9.04,0
7115,Punjab Kings,Royal Challengers Bangalore,Chandigarh,119,78,6,175,8,9.15,0
7116,Punjab Kings,Royal Challengers Bangalore,Chandigarh,113,77,6,175,8.65,8.81,0
7117,Punjab Kings,Royal Challengers Bangalore,Chandigarh,113,76,6,175,8.45,8.92,0
7118,Punjab Kings,Royal Challengers Bangalore,Chandigarh,113,75,6,175,8.27,9.04,0
7119,Punjab Kings,Royal Challengers Bangalore,Chandigarh,112,74,6,175,8.22,9.08,0
7120,Punjab Kings,Royal Challengers Bangalore,Chandigarh,111,73,6,175,8.17,9.12,0
7121,Punjab Kings,Royal Challengers Bangalore,Chandigarh,105,72,6,175,8.75,8.75,0
7122,Punjab Kings,Royal Challengers Bangalore,Chandigarh,105,71,6,175,8.57,8.87,0
7123,Punjab Kings,Royal Challengers Bangalore,Chandigarh,104,70,6,175,8.52,8.91,0
7124,Punjab Kings,Royal Challengers Bangalore,Chandigarh,103,69,6,175,8.47,8.96,0
7125,Punjab Kings,Royal Challengers Bangalore,Chandigarh,99,68,6,175,8.77,8.74,0
7126,Punjab Kings,Royal Challengers Bangalore,Chandigarh,99,67,5,175,8.6,8.87,0
7127,Punjab Kings,Royal Challengers Bangalore,Chandigarh,98,66,5,175,8.56,8.91,0
7128,Punjab Kings,Royal Challengers Bangalore,Chandigarh,98,65,5,175,8.4,9.05,0
7129,Punjab Kings,Royal Challengers Bangalore,Chandigarh,97,64,5,175,8.36,9.09,0
7130,Punjab Kings,Royal Challengers Bangalore,Chandigarh,97,63,5,175,8.21,9.24,0
7131,Punjab Kings,Royal Challengers Bangalore,Chandigarh,93,62,5,175,8.48,9,0
7132,Punjab Kings,Royal Challengers Bangalore,Chandigarh,93,61,5,175,8.34,9.15,0
7133,Punjab Kings,Royal Challengers Bangalore,Chandigarh,86,60,5,175,8.9,8.6,0
7134,Punjab Kings,Royal Challengers Bangalore,Chandigarh,85,59,5,175,8.85,8.64,0
7135,Punjab Kings,Royal Challengers Bangalore,Chandigarh,84,59,5,175,8.95,8.54,0
7136,Punjab Kings,Royal Challengers Bangalore,Chandigarh,78,58,5,175,9.39,8.07,0
7137,Punjab Kings,Royal Challengers Bangalore,Chandigarh,78,57,4,175,9.24,8.21,0
7138,Punjab Kings,Royal Challengers Bangalore,Chandigarh,78,56,4,175,9.09,8.36,0
7139,Punjab Kings,Royal Challengers Bangalore,Chandigarh,78,55,4,175,8.95,8.51,0
7140,Punjab Kings,Royal Challengers Bangalore,Chandigarh,72,54,4,175,9.36,8,0
7141,Punjab Kings,Royal Challengers Bangalore,Chandigarh,72,53,4,175,9.22,8.15,0
7142,Punjab Kings,Royal Challengers Bangalore,Chandigarh,71,52,4,175,9.18,8.19,0
7143,Punjab Kings,Royal Challengers Bangalore,Chandigarh,70,51,4,175,9.13,8.24,0
7144,Punjab Kings,Royal Challengers Bangalore,Chandigarh,69,50,4,175,9.09,8.28,0
7145,Punjab Kings,Royal Challengers Bangalore,Chandigarh,69,49,3,175,8.96,8.45,0
7146,Punjab Kings,Royal Challengers Bangalore,Chandigarh,65,48,3,175,9.17,8.12,0
7147,Punjab Kings,Royal Challengers Bangalore,Chandigarh,63,47,3,175,9.21,8.04,0
7148,Punjab Kings,Royal Challengers Bangalore,Chandigarh,62,46,3,175,9.16,8.09,0
7149,Punjab Kings,Royal Challengers Bangalore,Chandigarh,62,45,3,175,9.04,8.27,0
7150,Punjab Kings,Royal Challengers Bangalore,Chandigarh,62,44,3,175,8.92,8.45,0
7151,Punjab Kings,Royal Challengers Bangalore,Chandigarh,61,43,3,175,8.88,8.51,0
7152,Punjab Kings,Royal Challengers Bangalore,Chandigarh,61,42,3,175,8.77,8.71,0
7153,Punjab Kings,Royal Challengers Bangalore,Chandigarh,60,41,3,175,8.73,8.78,0
7154,Punjab Kings,Royal Challengers Bangalore,Chandigarh,54,40,3,175,9.07,8.1,0
7155,Punjab Kings,Royal Challengers Bangalore,Chandigarh,53,39,3,175,9.04,8.15,0
7156,Punjab Kings,Royal Challengers Bangalore,Chandigarh,52,38,3,175,9,8.21,0
7157,Punjab Kings,Royal Challengers Bangalore,Chandigarh,52,37,3,175,8.89,8.43,0
7158,Punjab Kings,Royal Challengers Bangalore,Chandigarh,50,36,3,175,8.93,8.33,0
7159,Punjab Kings,Royal Challengers Bangalore,Chandigarh,49,35,3,175,8.89,8.4,0
7160,Punjab Kings,Royal Challengers Bangalore,Chandigarh,45,34,3,175,9.07,7.94,0
7161,Punjab Kings,Royal Challengers Bangalore,Chandigarh,39,33,3,175,9.38,7.09,0
7162,Punjab Kings,Royal Challengers Bangalore,Chandigarh,39,32,3,175,9.27,7.31,0
7163,Punjab Kings,Royal Challengers Bangalore,Chandigarh,38,31,3,175,9.24,7.35,0
7164,Punjab Kings,Royal Challengers Bangalore,Chandigarh,37,30,3,175,9.2,7.4,0
7165,Punjab Kings,Royal Challengers Bangalore,Chandigarh,36,29,3,175,9.16,7.45,0
7166,Punjab Kings,Royal Challengers Bangalore,Chandigarh,35,28,3,175,9.13,7.5,0
